nct_id,ticker,brief_title,official_title,lead_sponsor,collaborators,study_type,overall_status,phases,interventions,conditions,start_date,primary_completion_date,completion_date,results_first_posted_date,last_update_posted_date,source
NCT04126070,BMY,Nivolumab + Docetaxel + ADT in mHSPC Patients With DDRD or Inflamed Tumors,A Phase 2 Multicohort Study of Nivolumab in Combination With Docetaxel and Androgen Deprivation Therapy in Metastatic Hormone Sensitive Prostate Cancer Patients With DNA Damage Repair Defects or Inflamed Tumors,"Xiao X. Wei, MD",Bristol-Myers Squibb,INTERVENTIONAL,ACTIVE_NOT_RECRUITING,PHASE2,Androgen Deprivation Therapy|Nivolumab|Docetaxel,Hormone Sensitive Prostate Cancer|Prostate Adenocarcinoma|Metastasis Prostate Adenocarcinoma,2020-05-11,2025-07-29,2026-06-30,,2026-01-22,clinicaltrials.gov_api_v2
NCT04126733,BMY,Study on the Effectiveness and Safety of the Combination of the Two Drugs Regorafenib and Nivolumab in Patients With Colorectal Cancer (Cancer of the Colon or Rectum Classified as Proficient Mismatch Repair and Microsatellite Stable),"An Open-label, Single-arm, Phase II Study of Regorafenib and Nivolumab in Patients With Mismatch Repair-Proficient (pMMR)/Microsatellite Stable (MSS) Colorectal Cancer (CRC)",Bayer,Bristol-Myers Squibb,INTERVENTIONAL,COMPLETED,PHASE2,"Regorafenib (Stivarga, BAY73-4506)|Nivolumab (Opdivo)",Colorectal Cancer,2019-10-14,2020-11-11,2022-03-28,2021-12-14,2023-07-18,clinicaltrials.gov_api_v2
NCT04132817,BMY,A Study of Multiple Immune and Disease Treatment Combinations in Participants With ER+HER2- Breast Cancer That Has Spread,"A Phase 1 Multi-Targeted Study to Promote Anti-Tumor Immunity in ER Positive, HER2 Negative Advanced Breast Cancer",Bristol-Myers Squibb,,INTERVENTIONAL,COMPLETED,PHASE1,Nivolumab|Ipilimumab|Nab-paclitaxel,Breast Cancer,2020-09-22,2022-08-15,2022-08-15,,2022-12-02,clinicaltrials.gov_api_v2
NCT04140305,BMY,Study Describing Cognitive Processing Speed Changes in Relapsing Multiple Sclerosis Subjects Treated With Ozanimod (RPC-1063),"A Multicenter, Longitudinal, Open-Label, Single-Arm Study Describing Cognitive Processing Speed Changes in Relapsing Multiple Sclerosis Subjects Treated With Ozanimod (RPC-1063)",Celgene,,INTERVENTIONAL,TERMINATED,PHASE3,RPC-1063,Multiple Sclerosis,2020-01-16,2025-05-15,2025-05-15,,2025-06-12,clinicaltrials.gov_api_v2
NCT04149574,BMY,A Study Comparing the Efficacy and Safety of Nivolumab in Combination With Bacillus Calmette-Guerin (BCG) Versus BCG Alone in Participants With High-Risk Non-Muscle Invasive Bladder Cancer (HR NMIBC),"A Phase 3, Randomized, Double-blind Trial of Nivolumab in Combination With Intravesical BCG Versus Standard of Care BCG Alone in Participants With High-risk Non-muscle Invasive Bladder Cancer That Is Persistent or Recurrent After Treatment With BCG",Bristol-Myers Squibb,,INTERVENTIONAL,TERMINATED,PHASE3,nivolumab|Placebo|Bacillus Calmette-Guérin (BCG),Urinary Bladder Neoplasms,2020-01-15,2023-10-31,2023-10-31,2025-09-16,2025-09-16,clinicaltrials.gov_api_v2
NCT04149678,BMY,Drug Interaction Study of the Effect on Cyclosporine on Ozanimod and Major Active Metabolites,"A Phase 1, Randomized, Parallel-group, Open-label Study to Evaluate the Effect of Cyclosporine on the Single-dose Pharmacokinetics of Ozanimod and Major Active Metabolites in Healthy Adult Subjects",Celgene,,INTERVENTIONAL,COMPLETED,PHASE1,Ozanimod|Cyclosporine,Healthy Volunteers,2019-10-04,2019-11-13,2019-12-26,,2020-08-24,clinicaltrials.gov_api_v2
NCT04151563,BMY,A Clinical Study Evaluating Nivolumab-containing Treatments in Patients With Advanced Non-small Cell Lung Cancer After Failing Previous PD-1/(L)1 Therapy and Chemotherapy,"A Phase 1/2, Randomized Study Evaluating Multiple Nivolumab Combination Therapies in Patients With Stage IV or Recurrent Non-Small Cell Lung Cancer (NSCLC) After Failure of Platinum-Based Chemotherapy and Anti-PD-1 (L)1 Immunotherapy",Bristol-Myers Squibb,"Clovis Oncology, Inc.|Exelixis|Eli Lilly and Company",INTERVENTIONAL,WITHDRAWN,PHASE1|PHASE2,nivolumab|ipilimumab|cabozantinib|docetaxel|ramucirumab|lucitanib,"Carcinoma, Non-small Cell Lung Cancer",2021-04-15,2023-12-17,2026-05-13,,2023-12-19,clinicaltrials.gov_api_v2
NCT04159818,BMY,Immune Induction Strategies to Improve Response to Immune Checkpoint Blockade in Triple Negative Breast Cancer (TNBC) Patients,Immune Induction Strategies to Improve Response to Immune Checkpoint Blockade in Triple Negative Breast Cancer (TNBC) Patients: the TONIC-2 Trial,The Netherlands Cancer Institute,Bristol-Myers Squibb,INTERVENTIONAL,RECRUITING,PHASE2,Nivolumab|Cisplatin|Low dose doxorubicin,Metastatic Breast Cancer,2020-02-21,2022-12-15,2026-12-15,,2022-03-22,clinicaltrials.gov_api_v2
NCT04162015,BMY,A Study of Nivolumab and Chemotherapy Followed by Surgery for Mesothelioma,Feasibility and Safety of Neoadjuvant Nivolumab and Chemotherapy for Resectable Malignant Pleural Mesothelioma,Memorial Sloan Kettering Cancer Center,Bristol-Myers Squibb,INTERVENTIONAL,ACTIVE_NOT_RECRUITING,PHASE1,Nivolumab|Pemetrexed|Cisplatin or Carboplatin,Malignant Pleural Mesothelioma,2019-11-12,2026-11-01,2026-11-01,,2025-09-12,clinicaltrials.gov_api_v2
NCT04177953,BMY,Nivolumab With Chemotherapy in Pleural Mesothelioma After Surgery,Nivolumab With Chemotherapy in Pleural Mesothelioma After Surgery,Institut für Klinische Krebsforschung IKF GmbH at Krankenhaus Nordwest,Bristol-Myers Squibb|Thoraxklinik Heidelberg gGmbH - Universitätsklinikum Heidelberg,INTERVENTIONAL,COMPLETED,PHASE2,Carboplatin AUC 5|Cisplatin 75 mg/m2|Pemetrexed 500 mg/m2|Nivolumab Injection,Pleural Mesothelioma Malignant,2019-02-04,2025-01-30,2025-01-30,,2025-02-06,clinicaltrials.gov_api_v2
NCT04197310,BMY,Cabozantinib and Nivolumab for Carcinoid Tumors,Phase II Trial of Cabozantinib in Combination With Nivolumab for Advanced Carcinoid Tumors,Dana-Farber Cancer Institute,Bristol-Myers Squibb|Exelixis,INTERVENTIONAL,COMPLETED,PHASE2,Nivolumab|Cabozantinib,Carcinoid Tumor|Carcinoid Tumor of GI System|Neuroendocrine Tumors,2019-12-26,2023-12-27,2024-01-31,2025-01-31,2025-01-31,clinicaltrials.gov_api_v2
NCT04200963,BMY,A Phase 1a/b Study of IK-175 as a Single Agent and in Combination With Nivolumab in Patients With Locally Advanced or Metastatic Solid Tumors and Urothelial Carcinoma,"A Phase 1a/b, Open-Label, Dose-Escalation and Expansion Study of IK-175, an Oral Aryl Hydrocarbon Receptor (AHR) Inhibitor, as a Single Agent and in Combination With Nivolumab, a PD-1 Checkpoint Inhibitor in Patients With Locally Advanced or Metastatic Solid Tumors and Urothelial Carcinoma",Ikena Oncology,Bristol-Myers Squibb,INTERVENTIONAL,COMPLETED,PHASE1,IK-175|IK-175 and nivolumab,"Urothelial Carcinoma|Urothelial Carcinoma Bladder|Bladder Cancer|Bladder Disease|Solid Tumor|Solid Carcinoma|Solid Tumor, Adult|Metastatic Cancer|Advanced Solid Tumor|Advanced Cancer|Metastatic Bladder Cancer|Metastatic Urothelial Carcinoma|Locally Advanced Solid Tumor|Neoplasms|Neoplasm Metastasis|Neoplasm Malignant|Neoplasm, Bladder|Urothelial Neoplasm|Neoplasm, Urinary Bladder|Bladder Neoplasm|Bladder Urothelial Carcinoma",2019-12-18,2023-07-18,2023-07-18,,2024-03-15,clinicaltrials.gov_api_v2
NCT04204837,BMY,Nivolumab for Treatment of Squamous Cell Carcinoma of the Skin,Phase II Study of Nivolumab (Group 1) and Nivolumab Plus Relatlimab (Group 2) in Patients With Locally Advanced/ Metastatic Squamous Cell Carcinoma of the Skin,Salzburger Landeskliniken,Bristol-Myers Squibb,INTERVENTIONAL,RECRUITING,PHASE2,Nivolumab|Nivolumab plus Relatlimab,Squamous Cell Carcinoma of the Skin,2017-03-06,2026-12-01,2027-12-01,,2024-04-18,clinicaltrials.gov_api_v2
NCT04205409,BMY,"Nivolumab for Relapsed, Refractory, or Detectable Disease Post Chimeric Antigen Receptor T-cell Treatment in Patients With Hematologic Malignancies",Nivolumab for Relapsed or Refractory Disease Post Chimeric Antigen Receptor T-Cell Treatment in Patients With Hematologic Malignancies,University of Washington,Bristol-Myers Squibb,INTERVENTIONAL,ACTIVE_NOT_RECRUITING,PHASE2,Nivolumab,Recurrent Chronic Lymphocytic Leukemia|Recurrent Diffuse Large B-Cell Lymphoma|Recurrent Follicular Lymphoma|Recurrent Grade 1 Follicular Lymphoma|Recurrent Grade 2 Follicular Lymphoma|Recurrent Grade 3 Follicular Lymphoma|Recurrent Grade 3a Follicular Lymphoma|Recurrent Marginal Zone Lymphoma|Recurrent Non-Hodgkin Lymphoma|Recurrent Plasma Cell Myeloma|Refractory Chronic Lymphocytic Leukemia|Refractory Diffuse Large B-Cell Lymphoma|Refractory Follicular Lymphoma|Refractory Marginal Zone Lymphoma|Refractory Non-Hodgkin Lymphoma|Refractory Plasma Cell Myeloma|Recurrent Mantle Cell Lymphoma|Refractory Mantle Cell Lymphoma,2020-06-05,2024-09-20,2029-08-01,2025-11-03,2025-11-03,clinicaltrials.gov_api_v2
NCT04208958,BMY,Study of VE800 and Nivolumab in Patients With Selected Types of Advanced or Metastatic Cancer,Phase 1 Study of VE800 and Nivolumab in Patients With Selected Types of Advanced or Metastatic Cancer,"Vedanta Biosciences, Inc.",Bristol-Myers Squibb,INTERVENTIONAL,COMPLETED,PHASE1|PHASE2,VE800|Nivolumab|Vancomycin Oral Capsule,Metastatic Cancer|Melanoma|Gastric Cancer|Gastroesophageal Junction Adenocarcinoma|Colorectal Cancer,2020-01-23,2021-08-26,2023-02-23,2023-08-29,2025-10-27,clinicaltrials.gov_api_v2
NCT04209114,BMY,"A Study of Nivolumab Plus Bempegaldesleukin (Bempeg/NKTR-214) vs Nivolumab Alone vs Standard of Care in Participants With Bladder Cancer That May Have Invaded The Muscle Wall of the Bladder and Who Cannot Get Cisplatin, A Type of Medicine Given To Treat Bladder Cancer","A Phase 3, Randomized, Study of Neoadjuvant and Adjuvant Nivolumab Plus Bempegaldesleukin (NKTR-214), Versus Nivolumab Alone Versus Standard of Care in Participants With Muscle-Invasive Bladder Cancer (MIBC) Who Are Cisplatin Ineligible",Bristol-Myers Squibb,Nektar Therapeutics,INTERVENTIONAL,COMPLETED,PHASE3,Nivolumab|Radical cystectomy (RC)|Bempegaldesleukin,Bladder Cancer|Bladder Tumor|Muscle-Invasive Bladder Cancer,2020-02-05,2023-06-07,2023-06-07,2024-06-27,2024-06-27,clinicaltrials.gov_api_v2
NCT04211558,BMY,A Study to Evaluate the Pharmacokinetics of Single Oral Doses of Ozanimod in Healthy Adult Chinese Subjects,"A Phase 1, Open-Label Study to Evaluate the Pharmacokinetics of Single Oral Doses of Ozanimod in Healthy Adult Chinese Subjects",Celgene,,INTERVENTIONAL,COMPLETED,PHASE1,Ozanimod,Healthy Volunteer,2020-08-12,2020-09-26,2020-10-09,,2021-03-25,clinicaltrials.gov_api_v2
NCT04229459,BMY,Trial of Nivolumab and Cetuximab After Chemoradiation in Esophageal Squamous Cell Carcinoma Patients.,A Phase II Study of the Addition of Nivolumab and Cetuximab to Chemoradiation in Locally Advanced Esophageal Squamous Cell Carcinoma (ESqCC).,Baruch Brenner,Bristol-Myers Squibb|Merck Serono International SA,INTERVENTIONAL,ACTIVE_NOT_RECRUITING,PHASE2,Cisplatin|5-FU|Radiation therapy|Cetuximab|Nivolumab,Esophageal Squamous Cell Carcinoma,2020-02-16,2022-10-12,2027-04-04,,2026-01-14,clinicaltrials.gov_api_v2
NCT04230330,BMY,Nivolumab in Combination With GDP/ L-asparaginase in NK/ T-cell Lymphoma,"A Pilot Study of Nivolumab in Combination With GDP (Gemcitabine, Dexamethasone, Cisplatin)/ L-asparaginase in Patients With Advanced Stage or Relapsed/ Refractory Natural-killer/ T-cell Lymphoma","National Cancer Centre, Singapore",Bristol-Myers Squibb,INTERVENTIONAL,WITHDRAWN,PHASE1,IV Nivolumab|IV Nivolumab|IV Gemcitabine|IV Cisplatin|IV/PO Dexamethasone|IV L-asparaginase,NK/T Cell Lymphoma,2019-12-12,2020-06-12,2020-06-12,,2020-11-05,clinicaltrials.gov_api_v2
NCT04250246,BMY,A Study of NIVO Plus IPI and Guadecitabine or NIVO Plus IPI in Melanoma and NSCLC Resistant to Anti-PD1/PDL1,"A Randomized, run-in, Multi-center, Phase II Study of Nivolumab Combined With Ipilimumab and Guadecitabine or Nivolumab Combined With Ipilimumab in Melanoma and NSCLC Patients Resistant to Anti-PD-1/PD-L1 (NIBIT-ML1)",Italian Network for Tumor Biotherapy Foundation,"Astex Pharmaceuticals, Inc.|Bristol-Myers Squibb",INTERVENTIONAL,UNKNOWN,PHASE2,Ipilimumab plus nivolumab plus guadecitabine|Ipilimumab plus nivolumab,Melanoma|Non Small Cell Lung Cancer,2020-03-01,2023-03-01,2025-03-01,,2020-01-31,clinicaltrials.gov_api_v2
NCT04263051,BMY,Evaluation of UCPVax Plus Nivolumab as Second Line Therapy in Advanced Non Small Cell Lung Cancer,Evaluation of UCPVax Plus Nivolumab as Second Line Therapy in Advanced Non Small Cell Lung : a Randomized Non Comparative Phase II Trial,Centre Hospitalier Universitaire de Besancon,Bristol-Myers Squibb|Fondation ARC,INTERVENTIONAL,COMPLETED,PHASE2,UCPVax + Nivolumab|standard chemotherapy,Advanced Non-small Cell Lung Cancer,2020-09-09,2023-11-22,2024-11-28,,2025-02-05,clinicaltrials.gov_api_v2
NCT04263090,BMY,Rigosertib Plus Nivolumab for KRAS+ NSCLC Patients Who Progressed on First-Line Treatment,A Phase1/2a Study of Rigosertib Plus Nivolumab in Stage IV Lung Adenocarcinoma Patients With KRAS Mutation Who Progressed on First-Line Treatment,Icahn School of Medicine at Mount Sinai,"Bristol-Myers Squibb|Traws Pharma, Inc.",INTERVENTIONAL,COMPLETED,PHASE1|PHASE2,Rigosertib|Nivolumab,Non-small Cell Lung Cancer|Adenocarcinoma|Stage IV,2020-06-29,2023-12-20,2023-12-20,,2024-05-09,clinicaltrials.gov_api_v2
NCT04272333,BMY,Intratumoral Microdosing of Motolimod in HNSCC,A Phase 0 Study Using the CIVO® Platform to Evaluate Intratumoral Microdoses of Motolimod Singly and in Combination With Nivolumab in Patients With Head and Neck Cancer,Presage Biosciences,Celgene|Bristol-Myers Squibb,INTERVENTIONAL,TERMINATED,EARLY_PHASE1,Motolimod|Nivolumab|Motolimod + Nivolumab,HNSCC,2021-10-15,2022-03-25,2022-03-25,,2022-04-14,clinicaltrials.gov_api_v2
NCT04278144,BMY,A First-in-human Study Using BDC-1001 as a Single Agent and in Combination With Nivolumab in Advanced HER2-Expressing Solid Tumors,Phase 1/2 Study of BDC-1001 as a Single Agent and in Combination With Nivolumab in Patients With Advanced HER2-Expressing Solid Tumors,"Bolt Biotherapeutics, Inc.",Bristol-Myers Squibb,INTERVENTIONAL,TERMINATED,PHASE1|PHASE2,BDC-1001|Nivolumab,HER2-positive Solid Tumors|HER2-positive Breast Cancer|HER2-positive Colorectal Cancer|HER2-positive Gastroesophageal Cancer|HER2-positive Endometrial Cancer,2020-02-24,2024-12-10,2025-02-14,,2025-09-15,clinicaltrials.gov_api_v2
NCT04282109,BMY,Study to Assess the Efficacy and Safety of Nivolumab in Combination With Paclitaxel in Subjects With Head and Neck Cancer Unable for Cisplatin-based Chemotherapy (NIVOTAX),Phase II Multicenter Randomized Trial to Assess the Efficacy and Safety of First Line Nivolumab in Combination With Paclitaxel in Subjects With R/M HNSCC Unable for Cisplatin-based Chemotherapy (NIVOTAX),Grupo Español de Tratamiento de Tumores de Cabeza y Cuello,Bristol-Myers Squibb|Apices Soluciones S.L.,INTERVENTIONAL,COMPLETED,PHASE2,Nivolumab + Paclitaxel|Cetuximab + Paclitaxel,Recurrent/Metastatic Head and Neck Squamous Cell Carcinoma,2020-06-03,2023-09-01,2024-03-21,2025-06-26,2025-06-26,clinicaltrials.gov_api_v2
NCT04300244,BMY,Nivolumab and Ipilimumab +/- UV1 Vaccination as Second Line Treatment in Patients With Malignant Mesothelioma,Nivolumab and Ipilimumab +/- UV1 Vaccination as Second Line Treatment in Patients With Malignant Mesothelioma (the NIPU-study),Åslaug Helland,Oslo University Hospital|Ultimovacs ASA|Bristol-Myers Squibb,INTERVENTIONAL,ACTIVE_NOT_RECRUITING,PHASE2,UV1 vaccine + leukine|ipilimumab|nivolumab,"Cancer|Cancer, Lung|Cancer of Lung|Mesothelioma|Mesothelioma; Lung|Mesothelioma; Pleura|Mesotheliomas Pleural",2020-05-04,2025-03-15,2027-03-15,,2024-02-29,clinicaltrials.gov_api_v2
NCT04305249,BMY,Safety and Preliminary Efficacy of ATG-017 Monotherapy or Combination Therapy With Nivolumab in Advanced Solid Tumors and Hematological Malignancies,"A Phase I, Open-Label, Multi-Center Dose Finding Study to Investigate the Safety, Pharmacokinetics, and Preliminary Efficacy of ATG-017 Monotherapy or Combination Therapy With Nivolumab in Patients With Advanced Solid Tumors and Hematological Malignancies",Antengene Therapeutics Limited,Bristol-Myers Squibb,INTERVENTIONAL,TERMINATED,PHASE1,ATG-017|ATG-017+Nivolumab,Solid Tumor|Hematological Malignancy,2020-08-15,2024-04-11,2024-05-24,,2024-07-23,clinicaltrials.gov_api_v2
NCT04311710,BMY,A Study Evaluating the Drug Levels of Iplimumab Given Under the Skin Alone and in Combination With Nivolumab in Multiple Tumor Types,A Phase 1/2 Pharmacokinetic Multi-tumor Study of Subcutaneous Formulation of Ipilimumab Monotherapy and in Combination With Subcutaneous Nivolumab,Bristol-Myers Squibb,,INTERVENTIONAL,TERMINATED,PHASE1,ipilimumab|nivolumab|ENHANZE (rHuPH20)|nivolumab,Tumor,2020-06-25,2021-01-14,2023-01-18,,2023-02-24,clinicaltrials.gov_api_v2
NCT04315155,BMY,Evaluating Safety & Efficacy Belinostat Combo w Nivo Alone & w Ipi in Patients w Treated Metastatic/Advanced Carcinomas w ARID1A Lof Mutation,Ph I Study to Evaluate the Safety and Efficacy of Belinostat in Combination With Nivolumab Alone and With Ipilimumab in Patients With Previously Treated Metastatic or Advanced Carcinomas Enriched for ARID1A Loss of Function (Lof) Mutation,University of Utah,Bristol-Myers Squibb|Acrotech Biopharma Inc.,INTERVENTIONAL,WITHDRAWN,PHASE1,Belinostat|nivolumab|ipilimumab|nivolumab|Belinostat,Metastatic Adenocarcinoma,2020-10-01,2023-09-01,2025-09-01,,2020-10-28,clinicaltrials.gov_api_v2
NCT04322955,BMY,CYTO Reductive Surgery in Kidney Cancer Plus Immunotherapy and Targeted Kinase Inhibition,Cyto-KIK; TRIAL (CYTO Reductive Surgery in Kidney Cancer Plus Immunotherapy (Nivolumab) and Targeted Kinase Inhibition (Cabozantinib),Mark Stein,Exelixis|Bristol-Myers Squibb,INTERVENTIONAL,RECRUITING,PHASE2,Cabozantinib|Nivolumab|Cytoreductive nephrectomy,Kidney Cancer|Renal Cell Carcinoma,2020-06-22,2027-05-01,2028-02-01,,2025-04-25,clinicaltrials.gov_api_v2
NCT04326257,BMY,Personalized Immunotherapy in Patients With Recurrent /Metastatic SCCHN That Have Progressed on Prior Immunotherapy,A Phase II Trial of Personalized Immunotherapy in Patients With Recurrent and/or Metastatic Squamous Cell Carcinoma of the Head and Neck That Have Progressed on Prior Immunotherapy,Dan Zandberg,Bristol-Myers Squibb,INTERVENTIONAL,COMPLETED,PHASE2,Nivolumab+Relatlimab|Nivolumab+Ipilimumab,Squamous Cell Carcinoma of the Head and Neck,2020-05-14,2023-08-12,2024-08-12,2026-01-08,2026-01-08,clinicaltrials.gov_api_v2
NCT04331067,BMY,Neoadjuvant Nivolumab and Chemotherapy in Patients With Localized Triple-negative Breast Cancer,Phase Ib/II Study to Evaluate Safety and Tolerability of Neoadjuvant Nivolumab and Chemotherapy in Patients With Localized Triple-negative Breast Cancer,Washington University School of Medicine,Bristol-Myers Squibb,INTERVENTIONAL,ACTIVE_NOT_RECRUITING,PHASE1|PHASE2,Paclitaxel|Carboplatin|Nivolumab|Cabiralizumab|Tumor biopsy|Bone marrow|Blood draw,Triple Negative Breast Cancer,2020-11-19,2023-03-20,2026-05-31,2024-05-16,2025-04-23,clinicaltrials.gov_api_v2
NCT04340193,BMY,A Study of Nivolumab and Ipilimumab and Nivolumab Alone in Combination With Trans-arterial ChemoEmbolization (TACE) in Participants With Intermediate Stage Liver Cancer,"A Randomized, Multi-center, Double-blinded, Placebo-controlled Phase 3 Study of Nivolumab and Ipilimumab, Nivolumab Monotherapy, or Placebo in Combination With Trans-arterial ChemoEmbolization (TACE) in Patients With Intermediate-stage Hepatocellular Carcinoma (HCC)",Bristol-Myers Squibb,,INTERVENTIONAL,COMPLETED,PHASE3,nivolumab|ipilimumab|TACE,"Cancer, Hepatocellular",2020-09-14,2023-12-12,2023-12-12,2024-11-26,2024-11-26,clinicaltrials.gov_api_v2
NCT04349267,BMY,Study of BMS-986315 Alone and in Combination With Nivolumab or Cetuximab in Participants With Advanced Solid Tumors,A Phase 1/2 Study of BMS-986315 as Monotherapy and in Combination With Nivolumab or Cetuximab in Participants With Advanced Solid Tumors,Bristol-Myers Squibb,,INTERVENTIONAL,COMPLETED,PHASE1|PHASE2,BMS-986315|nivolumab|cetuximab,Advanced Solid Tumor,2020-07-14,2024-08-22,2024-08-22,2025-12-17,2025-12-17,clinicaltrials.gov_api_v2
