filing_id,date,ticker,form_type,sec_emb_000,sec_emb_001,sec_emb_002,sec_emb_003,sec_emb_004,sec_emb_005,sec_emb_006,sec_emb_007,sec_emb_008,sec_emb_009,sec_emb_010,sec_emb_011,sec_emb_012,sec_emb_013,sec_emb_014,sec_emb_015,sec_emb_016,sec_emb_017,sec_emb_018,sec_emb_019,sec_emb_020,sec_emb_021,sec_emb_022,sec_emb_023,sec_emb_024,sec_emb_025,sec_emb_026,sec_emb_027,sec_emb_028,sec_emb_029,sec_emb_030,sec_emb_031,sec_emb_032,sec_emb_033,sec_emb_034,sec_emb_035,sec_emb_036,sec_emb_037,sec_emb_038,sec_emb_039,sec_emb_040,sec_emb_041,sec_emb_042,sec_emb_043,sec_emb_044,sec_emb_045,sec_emb_046,sec_emb_047,sec_emb_048,sec_emb_049,sec_emb_050,sec_emb_051,sec_emb_052,sec_emb_053,sec_emb_054,sec_emb_055,sec_emb_056,sec_emb_057,sec_emb_058,sec_emb_059,sec_emb_060,sec_emb_061,sec_emb_062,sec_emb_063
mrk_10q_20220805_000031015822000030,2022-08-05,MRK,10-Q,8.068993,-1.1228153,-1.1350517,-1.006104,0.5082251,0.05828786,-0.33432552,-0.37851417,-0.19077379,-0.15642667,-0.09269862,0.021196604,-0.03189087,-0.0049391687,0.059002638,-0.055794954,-0.026714325,-0.022662163,0.023746729,0.09802759,0.0743891,0.042267174,0.050149858,0.047772646,0.014196694,0.07532376,-0.034172773,0.03551042,0.169572,-0.009702206,-0.0556923,0.103969574,0.08073574,0.10240626,0.22114742,-0.027596712,0.13058013,0.014667153,0.09082472,-0.0011658072,-0.017498598,0.03858608,0.0003515482,-0.05738777,-0.0150055885,-0.09564842,-0.074498415,0.027284622,-0.030143142,0.02189514,-0.025908887,0.017578699,0.05439025,0.024865508,0.0040587783,0.0068288743,0.008142829,-0.001483351,0.0047536492,0.034038007,0.033875942,-0.0007663965,0.035289228,0.0071401447
mrk_10q_20221103_000031015822000034,2022-11-03,MRK,10-Q,8.084486,-1.140018,-1.103863,-1.0204499,0.44337237,0.08101416,-0.29452467,-0.35824752,-0.16640438,-0.12746382,-0.1399779,0.052129984,0.01454401,-0.0122902095,0.053126812,-0.0027048588,-0.07297826,0.013669923,-0.011462688,0.053495586,0.06884718,0.04398486,0.04018253,-0.0075030327,-0.044369698,0.05018556,0.0020029545,-0.0012319088,0.11114645,0.0014269352,-0.08094479,0.06179571,0.06295836,0.11279392,0.20985502,-0.017477036,0.08087473,0.0046471357,0.06970048,0.018865079,-0.026542798,0.02030176,0.036197066,-0.052236736,-0.024263859,-0.013377145,-0.08580637,0.038166642,0.036682725,0.013721883,0.0017398596,0.016207539,0.0029398203,0.014675617,-0.07036066,-0.027196348,-0.011788368,-0.016276866,-0.024525404,-0.019446135,0.0038969815,0.0063328743,-0.056587458,-0.015014559
mrk_10k_20230224_000162828023005061,2023-02-24,MRK,10-K,8.0510235,-1.1422975,-1.1429665,-0.80256605,0.7601652,0.28089166,-0.38330594,-0.21017355,-0.12887362,-0.12894702,-0.029682904,0.056730032,-0.033058643,0.013572395,0.093883276,0.025473356,0.07704508,-0.17995109,0.03817177,-0.055799544,0.012512207,-0.046020925,0.14228088,-0.10773802,0.15594673,0.13222814,-0.08999765,0.3967889,0.4176867,-0.29317147,0.084096566,-0.0300138,-0.12144959,-0.0939455,-0.119858265,0.008155465,-0.06798001,0.045470238,-0.05829054,0.00021144748,-0.033024773,-0.012492478,-0.014749765,0.016192377,0.0683341,-0.009493634,0.06819916,0.00254035,-0.04378283,0.010022104,-0.017462611,-0.014671788,0.0032398105,0.004028976,-0.0078443885,-0.01951167,-0.03670156,-0.020378172,0.0016396642,0.007458508,0.024745584,0.009025097,0.008193135,-0.01476191
mrk_10q_20230505_000162828023015990,2023-05-05,MRK,10-Q,8.1004715,-1.2441962,-1.1812356,-0.94241333,0.7660223,0.10581517,-0.3662607,-0.3939283,-0.21926418,-0.12156844,0.024143264,-0.026829243,-0.011824369,-0.06524721,-0.003105402,0.031379223,-0.048650146,-0.0024776459,-0.025732756,0.0060322285,0.03939578,0.0037086606,-0.08440608,0.0461483,-0.0375458,-0.057311714,0.055745363,-0.15364027,-0.19081366,0.12018061,0.03926862,-0.0020480156,0.0014958382,-0.012352943,-0.03984523,-0.013688803,0.017413378,-0.015550852,0.029817343,-0.052422896,0.059465922,0.01032877,-0.04248464,0.0048749447,0.028152347,0.020367369,0.047133446,0.01158762,-0.008447051,-0.012764573,0.008133173,-0.02084662,0.043910205,-0.01632142,0.08714461,-0.0019939244,-0.041434765,-0.034534037,-0.03169948,-0.024169505,0.04227805,0.041347623,-0.0045865774,0.044770762
mrk_10q_20230807_000162828023027770,2023-08-07,MRK,10-Q,8.1026,-1.2236555,-1.183569,-0.9734037,0.6742852,0.091688156,-0.34150118,-0.35625333,-0.21816297,-0.15144455,-0.015573889,0.009062052,-0.0107040405,-0.016492456,0.035328627,-0.0012054443,-0.0439623,0.020762399,0.009587288,0.060001194,0.0055983365,0.022593528,-0.022213697,0.018944502,-0.037091672,0.026281774,-0.0015484095,-0.055313468,-0.010976553,0.0753746,-0.021836966,0.025350332,0.057961702,0.054090142,0.082475185,-0.030915737,0.048679397,-0.00547266,0.060016334,-0.021147817,0.026210338,0.05168134,-0.03360331,-0.014221787,0.0045387745,-0.027127013,-0.01777643,0.03280568,0.011993051,-0.019429922,0.051209778,-0.045795336,0.11160809,-0.046042383,0.012892246,-0.0029609501,-0.026793718,0.0040623248,-0.034634292,-0.05203241,0.011724234,0.0153410435,0.024580061,-0.0043214113
mrk_10q_20231103_000162828023036717,2023-11-03,MRK,10-Q,8.112873,-1.1060404,-1.1576171,-1.0469139,0.5375267,0.08596325,-0.2902168,-0.3769111,-0.25847164,-0.12252474,-0.09120875,-0.04984474,0.005801201,0.053622246,0.040412188,-0.04579115,-0.06929222,0.013822287,-0.00095558167,0.024954677,0.0815388,-0.009847462,-0.04567516,0.11337781,-0.035235167,0.030237377,-0.0005506277,-0.059296012,0.007921696,0.089505315,-0.071502805,0.072844505,0.060362577,0.1438061,0.2628253,-0.042384624,0.12657216,0.0060522556,0.10386336,0.015093863,-0.009395555,0.1270358,-0.016595364,-0.039050937,0.03292322,-0.09168686,0.031153262,0.10446358,0.026207209,-0.060787708,0.09778243,-0.12087153,0.19625431,-0.0071614385,-0.108409286,-0.061633527,-0.014723539,0.024661005,-0.009396315,-0.027383387,-0.06182483,-0.022330642,0.05430591,-0.013139442
pfe_10k_20180222_000007800318000027,2018-02-22,PFE,10-K,-2.8949363,-2.2388327,-1.2217228,0.0989511,-2.3920012,-0.24694824,0.36814535,-0.084807515,-0.14796431,0.2779475,-0.9311113,0.527503,-0.16010165,-0.14555329,0.09534025,-0.37360215,0.21775615,0.36173397,-0.01859498,0.16167921,0.33849078,-0.40623212,0.153211,-0.26890135,-0.052835464,-0.21713993,0.21883833,-0.15780222,0.14978361,-0.060310602,0.18028167,0.03745842,-0.0062077045,0.08564532,-0.18063164,-0.04918754,0.16189522,0.11851418,-0.08084965,0.076453656,0.03675098,0.27263337,-0.039891243,0.028610885,-0.0878185,-0.01982674,0.07453126,0.043275118,0.042147875,-0.011700481,0.0023433566,0.056814678,0.090019405,0.002021432,0.11859357,0.12817842,0.008736849,-0.03742203,0.0067256093,0.022165537,0.031384915,0.04217732,0.013114214,0.036906973
pfe_10q_20180510_000007800318000045,2018-05-10,PFE,10-Q,-4.528423,0.8612969,-0.23421979,-1.9107475,-0.48663187,0.08281064,0.40170705,-0.17575485,0.4672607,-0.29136717,-0.34414995,0.55212736,-0.12715364,-0.38487393,-0.12248552,0.16079307,-0.17450085,0.07252626,-0.3192544,-0.062099516,0.0955762,-0.18278152,0.064661264,-0.15008187,0.0144507885,0.29465574,0.0044020414,-0.0370332,-0.03647697,0.19242024,0.042033836,0.07063937,-0.036691606,-0.102630496,-0.022414446,-0.10711861,-0.07184623,-0.07820487,0.09108788,0.111736834,0.001329422,-0.09073365,-0.0092846155,0.05534506,-0.13628972,-0.098611936,-0.028809965,-0.072562695,-0.123725295,0.034240514,0.07291108,0.008601755,0.12927645,-0.07698619,-0.04521036,0.028840423,-0.09331715,0.038680673,0.024261832,0.051923692,0.047430515,-0.071697354,0.07083064,-0.06434916
pfe_10q_20180809_000007800318000070,2018-08-09,PFE,10-Q,-5.317363,1.3511558,-0.36189628,-2.397976,-0.14615941,-0.3964436,0.3246324,0.007300496,0.38782254,-0.5944828,-0.31036606,0.61478925,0.08680296,-0.41121566,-0.27896976,0.27918053,-0.4426361,0.2264298,-0.25029397,-0.07168251,-0.028432041,-0.2721517,0.07919103,0.007084608,-0.043852627,0.15779436,-0.017374158,0.110979915,-0.02326715,-0.021353126,0.0288044,-0.20259953,0.08607036,-0.14383721,0.10322523,-0.13526964,-0.11064787,-0.05202782,-0.027017653,0.014670342,0.05033219,-0.033335388,0.020839691,0.12234092,0.13502777,-0.14290665,-0.006454408,0.04095733,0.016067743,0.09466803,0.0005918741,-0.09103064,-0.030126214,-0.088235915,-0.018351018,0.0436655,-0.056756735,-0.07137561,0.07353389,-0.011993587,0.06626463,-0.019156218,-0.023960888,0.039599434
pfe_10q_20181108_000007800318000091,2018-11-08,PFE,10-Q,-5.2499647,1.5101323,-0.1839627,-2.656041,-0.35801935,-0.2819047,0.36410606,-0.061610162,0.44480035,-0.49634004,-0.4420694,0.6224055,0.107786655,-0.45296842,-0.314973,0.25082445,-0.3436475,0.18417178,-0.2097125,-0.042081416,0.013995975,-0.3037029,0.055930674,-0.020035744,-0.08297664,0.11819416,-0.023652434,0.08819759,-0.0058887005,0.024806619,0.054281175,-0.18338358,0.05936283,-0.21105778,0.17986143,-0.11029577,-0.13401864,-0.09608996,0.01934576,0.01756519,0.0028058738,-0.009575307,0.04311669,0.14149344,0.13094544,-0.1364588,0.026643455,0.012561798,0.026950002,0.106287,-0.019310087,-0.04168929,0.047584355,-0.076556206,-0.05999607,0.03752619,-0.034702778,-0.045797825,0.06286496,-0.023034215,0.045892358,0.022029757,-0.04497862,0.06775083
pfe_10k_20190228_000007800319000015,2019-02-28,PFE,10-K,-3.525634,-2.3652785,-1.6849252,0.14366555,-2.2076297,-0.36867023,0.55693495,-0.15029925,-0.03491433,0.11767727,-0.9452303,0.55836296,-0.062145233,-0.16029215,0.09684467,-0.4440062,0.17743099,0.30326986,0.05264306,0.15903112,0.25575486,-0.45951062,0.22135812,-0.24172044,-0.15765715,-0.2722468,0.14407277,-0.1441319,0.12843525,-0.027335048,0.25590372,-0.08939862,0.0019584298,0.09786034,-0.14515746,-0.04611063,0.1422362,0.15477633,-0.022325575,0.1012418,0.1036354,0.32186908,-0.009195805,-0.035504878,-0.15279162,0.013038039,0.06268346,-0.0051932335,0.0859555,-0.04805781,-0.07396972,0.030931443,0.049042046,0.055493593,0.10613179,0.031018585,-0.011435151,-0.028293282,-0.010393739,-0.048501372,-0.016980559,0.0034189224,-0.0027410984,0.024666578
pfe_10q_20190509_000007800319000026,2019-05-09,PFE,10-Q,-4.566552,0.9298277,-0.2679696,-2.2960627,-0.65281606,-0.20212626,0.5444393,-0.34585333,0.58353233,-0.24523365,-0.50387806,0.5432396,0.004579544,-0.4249061,-0.2527796,0.26388597,-0.124070436,0.097399995,-0.20017672,-0.03916824,0.11955744,-0.14016783,0.085412085,-0.13832211,-0.10207355,0.12795568,-0.089099646,-0.022867203,-0.0037293434,0.19831002,0.11378307,0.056950092,-0.066524684,-0.020042658,0.008663416,0.06648648,-0.016110927,-0.03115809,-0.013762593,0.017715096,-0.036958143,0.025771022,0.028745532,0.069909215,0.0059924126,0.03945697,-0.030085146,-0.10687184,0.01107192,-0.009509802,-0.071198955,0.08111521,-0.0036540627,0.029759467,-0.08052212,-0.018525928,-0.04043746,0.011595815,-0.10016155,0.013288319,-0.08001779,0.025255322,0.020287216,-0.031178176
pfe_10q_20190808_000007800319000064,2019-08-08,PFE,10-Q,-4.7555757,0.9901366,-0.22031033,-2.4044766,-0.59118724,-0.44845033,0.4495803,-0.21889901,0.42829832,-0.492494,-0.3627404,0.48801517,0.113108635,-0.3861476,-0.30498528,0.19267702,-0.21401685,0.21421452,-0.10436058,-0.028052747,0.09055427,-0.1637798,0.15583736,-0.09671688,0.01995176,0.06745738,-0.08687782,-0.0043338537,0.05186093,0.05874014,-0.031239778,-0.068929076,-0.007000327,-0.05387354,0.020102143,0.05285132,-0.04154797,-0.027044535,-0.048871815,-0.08011751,0.009629607,0.0052291155,0.054716468,-0.053890407,0.048210382,0.032638565,-0.02417326,0.042543173,0.01077497,-0.024747014,-0.09264979,-0.045436025,-0.0029688478,0.111026466,0.0479306,-0.107899666,0.025208712,0.011048585,0.0035742521,-0.041006565,-0.02281396,-0.0073447227,0.01278764,-0.021735653
pfe_10q_20191107_000007800319000082,2019-11-07,PFE,10-Q,-4.993956,0.8891628,-0.4594009,-2.7687154,-0.4553423,-0.633734,0.5567031,-0.25429428,0.5011016,-0.42888713,-0.31699482,0.40914106,0.109208584,-0.31273994,-0.36790228,0.25818896,-0.16487136,0.18932508,-0.11758137,0.06948763,0.0732882,-0.23621035,0.04658866,-0.036717415,-0.022985756,0.05005282,-0.058779597,0.02385211,0.0016460419,0.069720626,-0.037414983,-0.09230864,-0.027231038,-0.02155304,0.1291951,0.07064116,-0.008657619,-0.02810514,-0.13694274,-0.15156883,-0.040740877,-0.0048444867,0.079372406,-0.029730499,0.03160906,0.029052459,0.07699919,0.05140674,0.067548394,-0.05742736,-0.13702254,-0.046899527,-0.08106893,0.19051328,0.045514822,-0.0732699,0.030685902,0.024116784,-0.035779774,-0.044175267,-0.021798879,0.008143425,-0.011245847,0.034622148
pfe_10k_20200227_000007800320000014,2020-02-27,PFE,10-K,0.098492384,-4.659391,7.8463106,0.16003633,0.48424482,-0.77763045,0.74439347,0.039349765,0.59516597,-0.016303062,-1.2313066,0.3803537,0.7887665,0.9774529,1.2879364,1.0132942,-0.32512307,0.16752665,-0.011413097,0.2019822,-0.15747207,-0.037142336,-0.34342456,0.4840449,0.11005747,0.016570449,-0.3993199,-0.19848871,0.044373035,-0.05909908,0.2271811,-0.07535601,-0.49931946,0.052170396,0.018726349,-0.35141695,0.15935883,-0.2587266,-0.01982218,0.13727382,-0.033985153,-0.05475843,-0.13614774,0.014867783,-0.016888022,0.072879165,-0.08206332,0.047711015,0.038879752,0.02794987,-0.0019057691,0.0069419146,-0.015015602,0.034898162,0.053231,-0.003743291,0.008083224,0.026476711,0.0016506314,-0.049155354,-0.0039725006,-0.016786695,-0.01679331,-0.024446577
pfe_10q_20200507_000007800320000037,2020-05-07,PFE,10-Q,-4.581968,1.1109085,-0.1953075,-2.1761913,-0.23591161,-0.18024111,0.45182645,-0.2985574,0.49779984,-0.29445457,-0.21909225,0.42068148,0.070569515,-0.3262376,-0.26065326,0.34114528,-0.06876856,0.044550523,-0.2481196,-0.009862125,0.08809632,0.08726749,0.01512748,-0.017298222,0.14873439,0.26243138,-0.098000884,0.034453273,-0.024545312,0.24847138,-0.01109726,0.16521955,-0.051427543,0.009823918,-0.055405498,0.040504813,0.05301258,-0.004230261,0.0227198,0.006364435,-0.0061020404,0.011043608,-0.021099925,-0.070470214,-0.12415743,0.012026176,0.03062874,-0.057737708,-0.080305696,-0.09847288,0.043811798,0.03134055,-0.01148814,0.024765432,-0.020210683,0.0096158385,0.028710842,0.011713594,-0.035042644,0.07020551,-0.0221297,-0.026783466,-0.033513248,-0.06259653
pfe_10q_20200806_000007800320000060,2020-08-06,PFE,10-Q,-5.272763,1.3452215,-0.22391295,-2.0454445,0.43076158,-0.61379063,0.23028821,-0.048376203,0.1823546,-0.42091227,0.02256839,0.4175527,0.09808016,-0.355824,-0.36035717,0.48283195,-0.3623009,0.2608167,-0.25302315,-0.020164847,-0.05478096,0.050461143,0.08536571,0.123571634,0.20190698,0.17568195,-0.19672287,0.13473237,-0.033037066,0.12028015,5.570054e-05,0.032732964,0.04619932,0.13453531,-0.07826865,0.11339271,0.07836224,0.08568144,0.0054447055,-0.03191477,0.025432393,-0.009718776,0.012839675,-0.077095926,-0.027609587,0.03333819,0.057859242,0.06424785,-0.049342394,-0.050910205,0.029705912,-0.01933112,-0.083896995,0.04405129,-0.047392488,0.032173783,0.08610463,-0.051130503,0.007045567,0.03393346,-0.03792049,0.062283635,-0.02768135,-0.01641658
pfe_10q_20201105_000007800320000070,2020-11-05,PFE,10-Q,-4.787322,0.8482151,-0.036836624,-1.8051786,0.31222916,-0.3021202,0.2599535,-0.26135063,0.38644734,-0.23288465,0.00840503,0.35226655,-0.052990437,-0.34042045,-0.2535714,0.45023322,-0.19118518,0.1230277,-0.2763319,-0.12439442,-0.066232175,0.25627404,0.058487177,-0.05753827,0.1291591,0.38643736,-0.18148077,0.02065456,-0.03302312,0.2825123,0.07118848,0.32264686,-0.026931107,0.2180283,-0.16314065,0.26832414,-0.025215253,0.04144728,-0.011790395,-0.06618108,0.034949385,-0.02193737,-0.11914539,-0.24531513,-0.11938131,0.18539692,-0.003273666,-0.03055203,-0.00026476383,-0.022612602,0.1701617,0.05535933,-0.02828157,-0.045140028,0.07536423,-0.049722254,-0.010219216,0.07350767,0.031719983,-0.0052836537,0.0072442144,-0.0055030584,0.074192464,-0.035121486
pfe_10k_20210225_000007800321000038,2021-02-25,PFE,10-K,5.655103,1.1742172,0.3803904,1.4730337,0.01752019,0.6334634,1.0147461,-0.33012325,1.2795578,1.9675881,1.2955221,-0.85455763,2.312686,-0.87893456,0.1288569,0.19146824,0.6391412,0.31828165,-1.0848999,-0.9445169,0.13927983,-0.78692764,-0.2377528,0.14476585,0.14672256,-0.009123921,0.20530045,0.057821155,0.04446554,-0.108976364,0.09138332,0.0064570904,-0.020163536,0.068505764,0.06996536,0.03137648,0.053119496,0.0037020445,0.015104592,0.013922095,0.019217983,-0.009830952,0.03579986,-0.016827524,-0.037130833,-0.012155578,-0.0127645135,-0.023948193,0.010374904,0.020206392,-0.010912061,0.0051380917,-0.005004704,0.0035651326,0.0021304488,0.0027623773,0.0012830496,-0.0058704317,0.007187307,-0.008405209,-0.014338359,0.0031225681,0.012827992,0.0045220703
pfe_10q_20210513_000007800321000065,2021-05-13,PFE,10-Q,8.068993,-1.1228153,-1.1350517,-1.006104,0.5082251,0.05828786,-0.33432552,-0.37851417,-0.19077379,-0.15642667,-0.09269862,0.021196604,-0.03189087,-0.0049391687,0.059002638,-0.055794954,-0.026714325,-0.022662163,0.023746729,0.09802759,0.0743891,0.042267174,0.050149858,0.047772646,0.014196694,0.07532376,-0.034172773,0.03551042,0.169572,-0.009702206,-0.0556923,0.103969574,0.08073574,0.10240626,0.22114742,-0.027596712,0.13058013,0.014667153,0.09082472,-0.0011658072,-0.017498598,0.03858608,0.0003515482,-0.05738777,-0.0150055885,-0.09564842,-0.074498415,0.027284622,-0.030143142,0.02189514,-0.025908887,0.017578699,0.05439025,0.024865508,0.0040587783,0.0068288743,0.008142829,-0.001483351,0.0047536492,0.034038007,0.033875942,-0.0007663965,0.035289228,0.0071401447
pfe_10q_20210812_000007800321000093,2021-08-12,PFE,10-Q,8.0914135,-1.1749914,-1.1382394,-0.9899137,0.5957439,0.15075874,-0.35450247,-0.30795032,-0.17020285,-0.12739241,-0.07653027,0.102906466,-0.04206276,0.0055986345,0.010650635,0.05321431,-0.0021505356,-0.020093024,0.05421996,0.04284668,0.054456264,-0.0020256042,0.043486774,-0.0591321,0.04730761,0.11697954,-0.013502717,0.11943257,0.13131893,-0.06954968,-0.034916356,-0.022592545,0.11572367,0.0018978119,0.036654234,0.010921478,0.038118288,-0.05774665,-0.016109288,0.015362114,-0.008775085,-0.04810959,0.07433534,0.031563163,-0.13562953,0.023999438,-0.070356846,-0.029353261,0.016802311,0.050912887,0.051347136,-0.021703973,-0.026652753,-0.052468657,0.057173252,0.121861786,0.08257687,0.080204785,0.03312069,0.002028942,-0.04236281,-0.055880547,-0.004909098,0.026663542
pfe_10q_20211112_000007800321000107,2021-11-12,PFE,10-Q,8.095747,-1.1650283,-1.1972866,-1.0633683,0.5810075,0.1268003,-0.36225575,-0.29498577,-0.16995096,-0.19185328,-0.14145935,0.07579827,-0.0853827,-0.0014010072,0.025614738,0.013756037,-0.010595322,-0.05738473,0.03193617,0.02119714,0.06688467,-0.013019741,0.03937137,-0.02895236,0.05282277,0.10210246,-0.014359832,0.11717141,0.13966846,-0.05331886,-0.03634599,0.014999151,0.07911062,-0.021162152,0.06265628,0.015880704,0.046662286,-0.01205647,-0.009514868,0.029487431,-0.012808338,-0.073045015,0.044487476,0.07263374,-0.123912334,0.015084863,0.00979501,0.016588926,-0.01900971,0.057313383,0.021218121,-0.081088886,0.06655258,-0.052304685,0.028433979,0.073488116,0.039788485,0.14987546,0.044641078,-0.004043758,-0.12756279,-0.07065618,-0.015159011,0.043389633
pfe_10k_20220224_000007800322000027,2022-02-24,PFE,10-K,5.598826,1.2861414,0.4749217,1.4268367,-0.091483355,0.55152035,1.1007704,-0.41714537,1.4196742,1.89111,1.3363727,-0.77037966,2.4251144,-1.039984,0.112196445,0.102041245,0.58460045,0.3595832,-1.002562,-0.91410863,0.14644948,-0.7522026,-0.13982677,0.23354459,0.03582245,0.05072373,0.2268312,-0.030479074,-0.078912735,-0.059358716,0.1348474,-0.048418283,-0.021071732,0.085903645,0.11945212,0.031322956,-0.053015754,0.14898062,0.07572484,0.22278666,0.0033406764,0.01899004,0.012088537,0.027544856,0.08897233,-0.033837438,-0.030584574,0.01489985,0.089144826,0.15294042,0.07663542,-0.011843167,-0.024315476,0.0009394288,-0.009108186,0.061365217,0.017286897,-0.19170049,-0.11665779,-0.03180033,0.14263535,-0.08463681,0.0816713,-0.20126373
pfe_10q_20220511_000007800322000071,2022-05-11,PFE,10-Q,8.086269,-1.2128228,-1.1649828,-1.0306325,0.55817485,0.093886614,-0.36412436,-0.30258548,-0.17201628,-0.06847036,-0.107726485,0.0051083565,0.045296907,-0.059223354,0.035490274,0.0075826645,-0.063191414,0.08633463,-0.039994717,0.05042386,-0.023248434,0.086312085,0.0061938763,0.008340836,-0.039130032,0.010506868,-0.011505246,-0.07988155,-0.014882326,0.05388093,-0.050202265,0.06332326,0.106019616,-0.0075235367,0.01592505,-0.04251027,-0.022341594,-0.061611414,0.0033823848,-0.035915703,-0.07070537,0.035110056,-0.0066632032,-0.23046988,-0.06348693,-0.109188154,-0.2369535,0.012783289,0.045632362,0.04622528,-0.09669654,0.112633765,-0.044223547,-0.00010210276,0.0043390393,0.082820535,0.09771025,-0.02612713,0.027178586,0.035768032,0.10742536,0.029899359,-0.02689147,0.009767443
pfe_10q_20220810_000007800322000094,2022-08-10,PFE,10-Q,8.0914135,-1.1749914,-1.1382394,-0.9899137,0.5957439,0.15075874,-0.35450247,-0.30795032,-0.17020285,-0.12739241,-0.07653027,0.102906466,-0.04206276,0.0055986345,0.010650635,0.05321431,-0.0021505356,-0.020093024,0.05421996,0.04284668,0.054456264,-0.0020256042,0.043486774,-0.0591321,0.04730761,0.11697954,-0.013502717,0.11943257,0.13131893,-0.06954968,-0.034916356,-0.022592545,0.11572367,0.0018978119,0.036654234,0.010921478,0.038118288,-0.05774665,-0.016109288,0.015362114,-0.008775085,-0.04810959,0.07433534,0.031563163,-0.13562953,0.023999438,-0.070356846,-0.029353261,0.016802311,0.050912887,0.051347136,-0.021703973,-0.026652753,-0.052468657,0.057173252,0.121861786,0.08257687,0.080204785,0.03312069,0.002028942,-0.04236281,-0.055880547,-0.004909098,0.026663542
pfe_10q_20221109_000007800322000101,2022-11-09,PFE,10-Q,8.0919285,-1.1468686,-1.1708244,-1.0131185,0.61613977,0.14361572,-0.32163277,-0.36622488,-0.19945467,-0.13210678,-0.1187632,0.025331974,-0.088242054,0.04028988,0.013119936,-0.008154154,-0.03082037,0.0056419075,0.03472495,0.053866863,0.0082577765,0.0021227002,0.03517157,-0.03223157,0.048674643,0.08014566,-0.02621293,0.1243757,0.1443665,-0.07515991,-0.0667478,0.0021677017,0.064070165,-0.01065886,0.055135608,0.016260624,0.04721695,-0.049286008,-0.006338179,0.04995835,-0.039060608,-0.0665102,0.033638597,0.05510789,-0.12441528,0.0012611449,-0.05253315,-0.02928698,-0.012834072,0.017166942,0.034474283,0.028797608,-0.028279185,-0.0034347773,0.012795091,0.0927833,0.043181777,0.0667513,0.017859578,0.026496708,-0.06325959,-0.041551232,-0.017316937,0.015191793
pfe_10k_20230223_000007800323000024,2023-02-23,PFE,10-K,5.6918015,1.183289,0.3449664,1.2167585,-0.1826036,0.57455516,0.9973693,-0.38919336,1.3642594,1.9514866,1.2689358,-0.7632911,2.300969,-0.94480795,0.084517,0.07742715,0.6421416,0.280078,-1.1065507,-0.8395902,0.118609756,-0.7771489,-0.19326085,0.24959683,0.052413285,0.01358217,0.18277133,-0.08463919,0.0012338161,-0.072099924,0.017486006,0.019835234,-0.018112719,0.022412062,0.18322814,0.11124265,-0.06784533,0.16123354,0.14061326,0.10688886,-0.018182486,0.030677378,0.002413869,0.020281792,-0.00312531,-0.068220675,-0.08183509,-0.031618237,0.04267454,0.09517014,0.0018841624,0.017878398,-0.10676271,-0.08259195,-0.019579172,0.022313267,-0.054949045,-0.11555308,-0.10454172,-0.09746885,0.0016398877,-0.007763982,0.08835477,0.019093752
pfe_10q_20230510_000162828023017196,2023-05-10,PFE,10-Q,8.068993,-1.1228153,-1.1350517,-1.006104,0.5082251,0.05828786,-0.33432552,-0.37851417,-0.19077379,-0.15642667,-0.09269862,0.021196604,-0.03189087,-0.0049391687,0.059002638,-0.055794954,-0.026714325,-0.022662163,0.023746729,0.09802759,0.0743891,0.042267174,0.050149858,0.047772646,0.014196694,0.07532376,-0.034172773,0.03551042,0.169572,-0.009702206,-0.0556923,0.103969574,0.08073574,0.10240626,0.22114742,-0.027596712,0.13058013,0.014667153,0.09082472,-0.0011658072,-0.017498598,0.03858608,0.0003515482,-0.05738777,-0.0150055885,-0.09564842,-0.074498415,0.027284622,-0.030143142,0.02189514,-0.025908887,0.017578699,0.05439025,0.024865508,0.0040587783,0.0068288743,0.008142829,-0.001483351,0.0047536492,0.034038007,0.033875942,-0.0007663965,0.035289228,0.0071401447
pfe_10q_20230809_000007800323000088,2023-08-09,PFE,10-Q,8.0919285,-1.1468686,-1.1708244,-1.0131185,0.61613977,0.14361572,-0.32163277,-0.36622488,-0.19945467,-0.13210678,-0.1187632,0.025331974,-0.088242054,0.04028988,0.013119936,-0.008154154,-0.03082037,0.0056419075,0.03472495,0.053866863,0.0082577765,0.0021227002,0.03517157,-0.03223157,0.048674643,0.08014566,-0.02621293,0.1243757,0.1443665,-0.07515991,-0.0667478,0.0021677017,0.064070165,-0.01065886,0.055135608,0.016260624,0.04721695,-0.049286008,-0.006338179,0.04995835,-0.039060608,-0.0665102,0.033638597,0.05510789,-0.12441528,0.0012611449,-0.05253315,-0.02928698,-0.012834072,0.017166942,0.034474283,0.028797608,-0.028279185,-0.0034347773,0.012795091,0.0927833,0.043181777,0.0667513,0.017859578,0.026496708,-0.06325959,-0.041551232,-0.017316937,0.015191793
